,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
5363,159.07088304704098,156.27493326856535,155.21546492376078,156.27493326856535
5364,158.240518007935,155.79767761740598,154.41418581413694,155.79767761740598
5365,157.41876534000076,155.320618117774,153.61911347165622,155.320618117774
5366,156.6054917459561,154.84375464876732,152.83017605743856,154.84375464876732
5367,155.8005666651972,154.36708708958298,152.0473028369876,154.367087089583
5368,155.00386220392494,153.89061531951737,151.27042415904995,153.89061531951734
5369,154.2152530674016,153.41433921796587,150.49947143495814,153.41433921796587
5370,153.43461649426158,152.9382586644231,149.73437711844397,152.9382586644231
5371,152.6618321928048,152.46237353848244,148.97507468591118,152.46237353848247
5372,167.6964703078435,164.87702859417197,165.2719879921985,164.87702859417197
5373,166.81956747242995,164.39791621824662,164.43010642426685,164.39791621824656
5374,165.95177594999868,163.91900079338893,163.59475774123874,163.9190007933889
5375,165.0929544701013,163.4402821981814,162.76586619558,163.4402821981814
5376,164.24296466779444,162.96176031130636,161.94335720628536,162.96176031130634
5377,163.40167100932507,162.48343501154568,161.12715733650825,162.48343501154574
5378,162.56894072008498,162.00530617778108,160.31719427170395,162.00530617778108
5379,161.74464371475452,161.5273736889933,159.51339679827169,161.52737368899335
5380,160.92865252955755,161.049637424263,158.7156947826824,161.04963742426298
5381,175.42951068114894,173.00133808369014,174.48188744192984,173.00133808369014
5382,174.51535459236703,172.52056539240058,173.60597939181295,172.52056539240056
5383,173.61066463723023,172.0399903306331,172.7368540245018,172.03999033063306
5384,172.7152945396308,171.5596127765544,171.8744328602662,171.55961277655436
5385,171.82910102180608,171.07943260843138,171.01863862546784,171.07943260843143
5386,170.95194372790598,170.59944970463098,170.16939522947976,170.59944970463096
5387,170.08368514988618,170.11966394361986,169.32662774213387,170.11966394361988
5388,169.2241905556457,169.64007520396476,168.49026237168192,169.64007520396473
5389,183.10966581886606,181.12531368139295,183.65296908943571,181.12531368139298
5390,182.1587842287875,180.64288081159924,182.74332797762617,180.6428808115992
