,Date,Price,Open,High,Low,Vol.,Change %
155,2020-06-03,183.06,183.06,183.06,183.06,,1.31%
156,2020-06-04,180.72,180.72,180.72,180.72,,-1.28%
157,2020-06-05,185.19,185.19,185.19,185.19,,2.47%
158,2020-06-06,185.84333333333333,185.84333333333333,185.84333333333333,185.84333333333333,,
159,2020-06-07,186.49666666666667,186.49666666666667,186.49666666666667,186.49666666666667,,
160,2020-06-08,187.15,187.15,187.15,187.15,,1.06%
161,2020-06-09,185.23,185.23,185.23,185.23,,-1.03%
162,2020-06-10,184.6,184.6,184.6,184.6,,-0.34%
163,2020-06-11,174.95,174.95,174.95,174.95,,-5.23%
164,2020-06-12,177.88,177.88,177.88,177.88,,1.67%
165,2020-06-13,177.87,177.87,177.87,177.87,,
166,2020-06-14,177.85999999999999,177.85999999999999,177.85999999999999,177.85999999999999,,
167,2020-06-15,177.85,177.85,177.85,177.85,,-0.02%
168,2020-06-16,182.55,182.55,182.55,182.55,,2.64%
169,2020-06-17,182.69,182.69,182.69,182.69,,0.08%
170,2020-06-18,182.56,182.56,182.56,182.56,,-0.07%
171,2020-06-19,182.45,182.45,182.45,182.45,,-0.06%
172,2020-06-20,182.4,182.4,182.4,182.4,,
173,2020-06-21,182.35,182.35,182.35,182.35,,
174,2020-06-22,182.3,182.3,182.3,182.3,,-0.08%
175,2020-06-23,182.26,182.26,182.26,182.26,,-0.02%
176,2020-06-24,178.78,178.78,178.78,178.78,,-1.91%
177,2020-06-25,180.87,180.87,180.87,180.87,,1.17%
178,2020-06-26,178.06,178.06,178.06,178.06,,-1.55%
179,2020-06-27,178.37,178.37,178.37,178.37,,
180,2020-06-28,178.68,178.68,178.68,178.68,,
181,2020-06-29,178.99,178.99,178.99,178.99,,0.52%
182,2020-06-30,181.35,181.35,181.35,181.35,,1.32%
183,2020-07-01,181.47,181.47,181.47,181.47,,0.07%
184,2020-07-02,183.55,183.55,183.55,183.55,,1.15%
185,2020-07-03,183.09,183.09,183.09,183.09,,-0.25%
186,2020-07-04,183.76333333333335,183.76333333333335,183.76333333333335,183.76333333333335,,
187,2020-07-05,184.43666666666667,184.43666666666667,184.43666666666667,184.43666666666667,,
188,2020-07-06,185.11,185.11,185.11,185.11,,1.10%
189,2020-07-07,183.74,183.74,183.74,183.74,,-0.74%
190,2020-07-08,184.03,184.03,184.03,184.03,,0.16%
191,2020-07-09,183.49,183.49,183.49,183.49,,-0.29%
192,2020-07-10,184.79,184.79,184.79,184.79,,0.71%
193,2020-07-11,184.35666666666665,184.35666666666665,184.35666666666665,184.35666666666665,,
194,2020-07-12,183.92333333333335,183.92333333333335,183.92333333333335,183.92333333333335,,
195,2020-07-13,183.49,183.49,183.49,183.49,,-0.70%
196,2020-07-14,184.41,184.41,184.41,184.41,,0.50%
197,2020-07-15,186.19,186.19,186.19,186.19,,0.97%
198,2020-07-16,185.33,185.33,185.33,185.33,,-0.46%
199,2020-07-17,185.9,185.9,185.9,185.9,,0.31%
200,2020-07-18,186.32,186.32,186.32,186.32,,
201,2020-07-19,186.74,186.74,186.74,186.74,,
202,2020-07-20,187.16,187.16,187.16,187.16,,0.68%
203,2020-07-21,186.87,186.87,186.87,186.87,,-0.15%
204,2020-07-22,185.67,185.67,185.67,185.67,,-0.64%
205,2020-07-23,184.09,184.09,184.09,184.09,,-0.85%
206,2020-07-24,182.3,182.3,182.3,182.3,,-0.97%
207,2020-07-25,182.04666666666668,182.04666666666668,182.04666666666668,182.04666666666668,,
208,2020-07-26,181.79333333333332,181.79333333333332,181.79333333333332,181.79333333333332,,
209,2020-07-27,181.54,181.54,181.54,181.54,,-0.42%
210,2020-07-28,181.35,181.35,181.35,181.35,,-0.10%
211,2020-07-29,182.19,182.19,182.19,182.19,,0.46%
212,2020-07-30,180.81,180.81,180.81,180.81,,-0.76%
213,2020-07-31,180.24,180.24,180.24,180.24,,-0.32%
214,2020-08-01,181.19,181.19,181.19,181.19,,
215,2020-08-02,182.14000000000001,182.14000000000001,182.14000000000001,182.14000000000001,,
216,2020-08-03,183.09,183.09,183.09,183.09,,1.58%
217,2020-08-04,183.82,183.82,183.82,183.82,,0.40%
218,2020-08-05,183.53,183.53,183.53,183.53,,-0.16%
219,2020-08-06,184.31,184.31,184.31,184.31,,0.42%
220,2020-08-07,184.87,184.87,184.87,184.87,,0.30%
221,2020-08-08,185.11666666666667,185.11666666666667,185.11666666666667,185.11666666666667,,
222,2020-08-09,185.36333333333334,185.36333333333334,185.36333333333334,185.36333333333334,,
223,2020-08-10,185.61,185.61,185.61,185.61,,0.40%
224,2020-08-11,185.52,185.52,185.52,185.52,,-0.05%
225,2020-08-12,187.62,187.62,187.62,187.62,,1.13%
226,2020-08-13,187.01,187.01,187.01,187.01,,-0.33%
227,2020-08-14,186.69,186.69,186.69,186.69,,-0.17%
228,2020-08-15,186.68333333333334,186.68333333333334,186.68333333333334,186.68333333333334,,
229,2020-08-16,186.67666666666665,186.67666666666665,186.67666666666665,186.67666666666665,,
230,2020-08-17,186.67,186.67,186.67,186.67,,-0.01%
231,2020-08-18,186.45,186.45,186.45,186.45,,-0.12%
232,2020-08-19,186.4,186.4,186.4,186.4,,-0.03%
233,2020-08-20,186.74,186.74,186.74,186.74,,0.18%
234,2020-08-21,187.37,187.37,187.37,187.37,,
235,2020-08-22,188.0,188.0,188.0,188.0,,
236,2020-08-23,188.63,188.63,188.63,188.63,,
237,2020-08-24,189.26,189.26,189.26,189.26,,
238,2020-08-25,189.89,189.89,189.89,189.89,,1.69%
239,2020-08-26,190.38666666666666,190.38666666666666,190.38666666666666,190.38666666666666,,
240,2020-08-27,190.88333333333333,190.88333333333333,190.88333333333333,190.88333333333333,,
241,2020-08-28,191.38,191.38,191.38,191.38,,0.78%
242,2020-08-29,191.01666666666665,191.01666666666665,191.01666666666665,191.01666666666665,,
243,2020-08-30,190.65333333333334,190.65333333333334,190.65333333333334,190.65333333333334,,
244,2020-08-31,190.29,190.29,190.29,190.29,,-0.57%
245,2020-09-01,191.15,191.15,191.15,191.15,,0.45%
246,2020-09-02,195.24,195.24,195.24,195.24,,2.14%
247,2020-09-03,189.99,189.99,189.99,189.99,,-2.69%
248,2020-09-04,188.39,188.39,188.39,188.39,,-0.84%
249,2020-09-05,188.47666666666666,188.47666666666666,188.47666666666666,188.47666666666666,,
250,2020-09-06,188.56333333333333,188.56333333333333,188.56333333333333,188.56333333333333,,
251,2020-09-07,188.65,188.65,188.65,188.65,,0.14%
252,2020-09-08,184.93,184.93,184.93,184.93,,-1.97%
253,2020-09-09,187.95,187.95,187.95,187.95,,1.63%
254,2020-09-10,184.96,184.96,184.96,184.96,,-1.59%
255,2020-09-11,185.47500000000002,185.47500000000002,185.47500000000002,185.47500000000002,,
