,Date,Price,Open,High,Low,Vol.,Change %
134,2020-05-13,80.35,80.37,80.4,80.03,1.27K,0.65%
135,2020-05-14,80.36,80.52,80.75,80.49,0.48K,0.01%
136,2020-05-15,81.22,80.89,81.44,80.48,2.92K,1.08%
137,2020-05-16,81.15,81.00666666666666,81.58333333333333,80.73333333333333,,
138,2020-05-17,81.08,81.12333333333333,81.72666666666667,80.98666666666666,,
139,2020-05-18,81.01,81.24,81.87,81.24,3.12K,-0.26%
140,2020-05-19,81.06,81.46,81.46,80.65,3.88K,0.06%
141,2020-05-20,81.11,81.21,81.21,80.88,2.29K,0.07%
142,2020-05-21,81.78,81.87,81.87,81.51,3.42K,0.82%
143,2020-05-22,81.87,82.2,82.2,81.73,1.38K,0.11%
144,2020-05-23,81.72500000000001,81.88,82.105,81.5275,,
145,2020-05-24,81.58000000000001,81.56,82.00999999999999,81.325,,
146,2020-05-25,81.435,81.24000000000001,81.91499999999999,81.1225,,
147,2020-05-26,81.29,80.92,81.82,80.92,1.08K,-0.70%
148,2020-05-27,82.17,81.62,82.19,81.62,0.57K,1.08%
149,2020-05-28,81.88,82.54,82.54,81.66,0.63K,-0.35%
150,2020-05-29,81.83,81.77,82.13,81.56,4.90K,-0.05%
151,2020-05-30,81.62666666666667,81.77666666666667,82.02666666666666,81.47,,
152,2020-05-31,81.42333333333333,81.78333333333333,81.92333333333333,81.38000000000001,,
153,2020-06-01,81.22,81.79,81.82,81.29,0.49K,-0.75%
154,2020-06-02,81.19,81.77,81.77,80.68,0.85K,-0.04%
155,2020-06-03,81.04,81.45,81.45,80.74,1.81K,-0.18%
156,2020-06-04,81.25,81.88,81.92,81.03,1.00K,0.25%
157,2020-06-05,80.74,80.89,81.27,80.78,1.33K,-0.63%
158,2020-06-06,80.85,81.10333333333334,81.35666666666667,80.80333333333333,,
159,2020-06-07,80.96,81.31666666666666,81.44333333333333,80.82666666666667,,
160,2020-06-08,81.07,81.53,81.53,80.85,1.20K,0.41%
161,2020-06-09,80.61,81.19,81.19,80.75,0.52K,-0.57%
162,2020-06-10,80.76,81.16,81.16,80.49,0.59K,0.19%
163,2020-06-11,81.25,81.68,81.68,81.15,0.52K,0.60%
164,2020-06-12,81.76,80.66,81.92,80.66,2.43K,0.63%
165,2020-06-13,81.74333333333334,81.19333333333333,82.03333333333333,80.99,,
166,2020-06-14,81.72666666666666,81.72666666666667,82.14666666666668,81.32000000000001,,
167,2020-06-15,81.71,82.26,82.26,81.65,0.90K,-0.06%
168,2020-06-16,82.15,82.31,82.57,81.95,2.92K,0.54%
169,2020-06-17,82.07,82.32,82.46,81.99,0.41K,-0.10%
170,2020-06-18,82.71,81.78,82.85,81.78,0.99K,0.78%
171,2020-06-19,83.34,82.94,83.36,82.27,0.95K,0.76%
172,2020-06-20,83.21000000000001,82.95,83.30666666666667,82.50333333333333,,
173,2020-06-21,83.08,82.96,83.25333333333333,82.73666666666666,,
174,2020-06-22,82.95,82.97,83.2,82.97,1.55K,-0.47%
175,2020-06-23,82.53,82.56,82.97,82.45,1.76K,-0.51%
176,2020-06-24,82.64,82.74,82.74,82.38,0.64K,0.13%
177,2020-06-25,82.92,82.77,82.96,82.77,0.98K,0.34%
178,2020-06-26,83.49,83.1,83.36,83.1,1.85K,0.69%
179,2020-06-27,83.68666666666667,83.18666666666667,83.64666666666666,83.18666666666667,,
180,2020-06-28,83.88333333333333,83.27333333333333,83.93333333333334,83.27333333333333,,
181,2020-06-29,84.08,83.36,84.22,83.36,3.80K,0.72%
182,2020-06-30,83.68,84.16,84.57,83.74,1.03K,-0.48%
183,2020-07-01,83.04,83.64,83.67,82.99,0.54K,-0.76%
184,2020-07-02,83.38,83.25,83.5,83.19,0.26K,0.40%
185,2020-07-03,83.37,83.55,83.59,83.36,0.22K,-0.01%
186,2020-07-04,83.37666666666667,83.61,83.63666666666667,83.30333333333333,,
